feature,contested_title,stable_title,contested_value,stable_value,diff
f1_original_recomputed,The Third Wave,Regenbaum,0.0,0.46533271288971617,-0.46533271288971617
f1_original_recomputed,Verelendungstheorie,Big-Mac-Index,2.4973242953977883,0.32247662044501774,2.1748476749527708
f1_original_recomputed,Jüngere Dryaszeit,Keilzinkung,1.7322444939371442,0.2403846153846154,1.4918598785525288
f1_original_recomputed,Gestalttherapie,Katalyse,0.5166178749784742,0.34867503486750345,0.16794284011097077
f1_original_recomputed,Küchenabfallzerkleinerer,Kauffmann-White-Schema,1.7301038062283738,1.474382602285293,0.25572120394308073
f1_original_recomputed,Kurort,Schäbe,0.0,0.0,0.0
f1_original_recomputed,Substanzinduzierte Psychose,Wechselwirkende Galaxien,0.25,1.8726591760299625,-1.6226591760299625
f1_original_recomputed,Das sogenannte Böse,Gänsegeier,1.3559322033898307,3.143893591293833,-1.7879613879040022
f1_original_recomputed,Pharmahersteller,(136199) Eris,0.588350656991567,0.39100684261974583,0.19734381437182114
f1_original_recomputed,PANalytical,Waldsteppenotter,1.0183299389002036,0.0,1.0183299389002036
f1_original_recomputed,T-Labs,Lilium pardalinum subsp. pitkinense,0.0,1.3236267372600927,-1.3236267372600927
f1_original_recomputed,Ungarische Notation,Ankylosauria,0.916030534351145,5.418422636965683,-4.502392102614539
f1_original_recomputed,Prophylaxe (Zahnmedizin),Crashtest-Dummy,0.2387774594078319,0.45146726862302483,-0.21268980921519293
f1_original_recomputed,Alexander-Technik,Ringelröteln,0.49115913555992136,1.1001100110011,-0.6089508754411785
f1_original_recomputed,Neoarchaikum,Schlangenadler,2.1199273167777104,2.084574151280524,0.03535316549718637
f1_lexical_only,Evolutionärer Humanismus,Ästhetische Theorie,1.8957345971563981,0.7841087297438578,1.1116258674125403
f1_lexical_only,Franz Eibel,Wieladingen (Adelsgeschlecht),0.4001600640256103,10.338345864661653,-9.938185800636042
f1_lexical_only,Fluglärm,Spezielle Relativitätstheorie,0.2277385561375541,0.5603810591202018,-0.33264250298264764
f1_lexical_only,Armenisch-iranische Beziehungen,Absturz einer MiG-21 in Cottbus 1975,1.2539184952978057,0.0,1.2539184952978057
f1_lexical_only,Geschichte der Volksrepublik China,Neukirchen (Gemeinde Altmünster),0.0,0.5368406925244934,-0.5368406925244934
f1_lexical_only,Karl Haushofer,Jüdisches Museum Westfalen,0.0,0.6194507536650836,-0.6194507536650836
f1_lexical_only,Mobile Jugendarbeit,Mayaguez-Zwischenfall,0.6369426751592356,0.0,0.6369426751592356
f1_lexical_only,Elektrokonvulsionstherapie,Spirostachys africana,0.2181500872600349,0.0,0.2181500872600349
f1_lexical_only,Westdeutsche Studentenbewegung der 1960er Jahre,Schloss Beuggen,0.2671296914652063,1.5062303163083663,-1.23910062484316
f1_lexical_only,Ernst Melchior,Vincenz Grimm,1.0335917312661498,1.467710371819961,-0.4341186405538111
f1_lexical_only,Backhefe,Wellensittich,0.48685491723466406,0.4982561036372695,-0.011401186402605457
f1_lexical_only,Multikulturalismus,Jiang Wei,0.0,1.00150225338007,-1.00150225338007
f1_lexical_only,Zeitfreiwilligenverband,Soo Line High Bridge,1.7016449234259785,0.0,1.7016449234259785
f1_lexical_only,Witness Lee,Curling,0.2996703626011388,0.14749262536873156,0.1521777372324072
f1_lexical_only,Alois Windisch,U-Boot mit Marschflugkörpern,0.0,0.0,0.0
f1_lexical_only,GEMA-freie Musik,Landmine,2.953874119518291,0.23084025854108955,2.7230338609772016
f1_lexical_only,Tuileriensturm,Christian Precht,0.9146341463414634,5.021971123666039,-4.107336977324575
f1_lexical_only,Beichte,Francis Bacon,0.6648936170212766,1.9687807621994093,-1.3038871451781326
f1_lexical_only,Liber AL vel Legis,Picket Fences – Tatort Gartenzaun,1.4684287812041115,0.5202913631633715,0.9481374180407399
